Close,MA_5,MA_10,Daily_Return,Tomorrow,Target
1642.0999755859375,1615.7,1626.65,0.03127546645147916,1641.0999755859375,0
1641.0999755859375,1615.9199951171875,1630.0099975585938,-0.0006089763198755538,1666.4000244140625,1
1666.4000244140625,1621.2,1634.9900024414062,0.015416518922981348,1670.800048828125,1
1670.800048828125,1642.5400146484376,1637.610009765625,0.0026404370796919707,1674.5,1
1674.5,1658.9800048828124,1637.8200073242188,0.0022144787309947844,1659.0999755859375,0
1659.0999755859375,1662.3800048828125,1639.0400024414062,-0.009196789736675148,1641.4000244140625,0
1641.4000244140625,1662.4400146484375,1639.1800048828125,-0.010668405420007354,1589.300048828125,0
1589.300048828125,1647.02001953125,1634.110009765625,-0.031741181193497225,1515.699951171875,0
1515.699951171875,1616.0,1629.2700073242188,-0.04630975611591981,1485.9000244140625,0
1485.9000244140625,1578.2800048828126,1618.6300048828125,-0.019660835071461547,1524.9000244140625,1
1524.9000244140625,1551.4400146484375,1606.910009765625,0.026246718728858642,1477.300048828125,0
1477.300048828125,1518.62001953125,1590.5300170898438,-0.031215145139910194,1478.5999755859375,1
1478.5999755859375,1496.4800048828124,1571.7500122070312,0.0008799341466505517,1484.0,1
1484.0,1490.1400146484375,1553.0700073242188,0.003652119912907814,1567.0,1
1567.0,1506.360009765625,1542.3200073242188,0.055929919137466255,1660.199951171875,1
1660.199951171875,1533.4199951171875,1542.4300048828125,0.059476675923340716,1632.300048828125,0
1632.300048828125,1564.4199951171875,1541.5200073242188,-0.016805145864542737,1650.0999755859375,1
1650.0999755859375,1598.7199951171874,1547.6,0.010904812978834055,1623.9000244140625,0
1623.9000244140625,1626.7,1558.4200073242187,-0.01587779623023844,1622.0,0
1622.0,1637.7,1572.0300048828126,-0.0011700378012791113,1583.4000244140625,0
1583.4000244140625,1622.3400146484375,1577.8800048828125,-0.023797765466052723,1578.199951171875,0
1578.199951171875,1611.5199951171876,1587.9699951171874,-0.0032841184552284686,1625.699951171875,1
1625.699951171875,1606.639990234375,1602.6799926757812,0.03009758045216593,1633.699951171875,1
1633.699951171875,1608.5999755859375,1617.6499877929687,0.004920957273962578,1677.0,1
1677.0,1619.5999755859375,1628.6499877929687,0.026504284827250757,1664.800048828125,0
1664.800048828125,1635.87998046875,1629.1099975585937,-0.007274866530635027,1665.4000244140625,1
1665.4000244140625,1653.3199951171875,1632.4199951171875,0.0003603889766581325,1736.199951171875,1
1736.199951171875,1675.4199951171875,1641.0299926757812,0.04251226475316172,1744.800048828125,1
1744.800048828125,1697.6400146484375,1653.1199951171875,0.004953402775092375,1756.699951171875,1
1756.699951171875,1713.5800048828125,1666.589990234375,0.006820209772313124,1727.199951171875,0
1727.199951171875,1726.0599853515625,1680.9699829101562,-0.016792850697309403,1720.4000244140625,0
1720.4000244140625,1737.0599853515625,1695.189990234375,-0.0039369655801569925,1689.199951171875,0
1689.199951171875,1727.6599853515625,1701.539990234375,-0.018135359683463026,1701.5999755859375,1
1701.5999755859375,1719.019970703125,1708.3299926757813,0.007340767684405947,1678.199951171875,0
1678.199951171875,1703.319970703125,1708.4499877929688,-0.013751777591560432,1728.699951171875,1
1728.699951171875,1703.619970703125,1714.8399780273437,0.030091765861830932,1733.300048828125,1
1733.300048828125,1706.1999755859374,1721.62998046875,0.002661015668526945,1723.5,0
1723.5,1713.0599853515625,1720.3599853515625,-0.005653982895085452,1711.9000244140625,0
1711.9000244140625,1715.1199951171875,1717.0699829101563,-0.006730476116006634,1710.5,0
1710.5,1721.5800048828125,1712.4499877929688,-0.0008178190280367925,1703.4000244140625,0
1703.4000244140625,1716.52001953125,1710.0699951171875,-0.004150818816683666,1684.199951171875,0
1684.199951171875,1706.7,1706.4499877929688,-0.011271617334156159,1694.5,1
1694.5,1700.9,1706.9799926757812,0.006115692392080874,1706.9000244140625,1
1706.9000244140625,1699.9,1707.5099975585938,0.007317807267077203,1704.4000244140625,0
1704.4000244140625,1698.6800048828125,1710.1300048828125,-0.0014646434848216705,1684.199951171875,0
